Market,Date,SKU_Code,SKU_Name,Category,Units_Sold,MRP_INR,Gross_Revenue_INR,Margin_%,Stockout_Flag,Promo_Period,Promo_Type
Pune,2024-01-01,PF001,Meridian Biscuits 200g,Packaged Foods,20541,40,821640,20.0,N,Y,NewYear-PC
Pune,2024-02-01,PF001,Meridian Biscuits 200g,Packaged Foods,18673,40,746920,20.0,N,N,
Pune,2024-03-01,PF001,Meridian Biscuits 200g,Packaged Foods,20448,40,817920,20.0,N,N,
Pune,2024-04-01,PF001,Meridian Biscuits 200g,Packaged Foods,21441,40,857640,20.0,N,N,
Pune,2024-05-01,PF001,Meridian Biscuits 200g,Packaged Foods,24819,40,992760,20.0,N,N,
Pune,2024-06-01,PF001,Meridian Biscuits 200g,Packaged Foods,20172,40,806880,20.0,N,N,
Pune,2023-01-01,PF002,Meridian Namkeen 150g,Packaged Foods,14609,30,438270,19.0,N,N,
Pune,2023-02-01,PF002,Meridian Namkeen 150g,Packaged Foods,12910,30,387300,19.0,N,N,
Pune,2023-03-01,PF002,Meridian Namkeen 150g,Packaged Foods,14914,30,447420,19.0,N,N,
Pune,2023-04-01,PF002,Meridian Namkeen 150g,Packaged Foods,16400,30,492000,19.0,N,N,
Pune,2023-05-01,PF002,Meridian Namkeen 150g,Packaged Foods,17052,30,511560,19.0,N,N,
Pune,2023-06-01,PF002,Meridian Namkeen 150g,Packaged Foods,13430,30,402900,19.0,N,Y,Summer
Pune,2023-07-01,PF002,Meridian Namkeen 150g,Packaged Foods,13012,30,390360,19.0,N,N,
Pune,2023-08-01,PF002,Meridian Namkeen 150g,Packaged Foods,12899,30,386970,19.0,N,N,
Pune,2023-09-01,PF002,Meridian Namkeen 150g,Packaged Foods,14549,30,436470,19.0,N,N,
Pune,2023-10-01,PF002,Meridian Namkeen 150g,Packaged Foods,21277,30,638310,19.0,N,Y,Diwali
Pune,2023-11-01,PF002,Meridian Namkeen 150g,Packaged Foods,19243,30,577290,19.0,N,Y,Diwali
Pune,2023-12-01,PF002,Meridian Namkeen 150g,Packaged Foods,16800,30,504000,19.0,N,N,
Pune,2024-01-01,PF002,Meridian Namkeen 150g,Packaged Foods,16718,30,501540,19.0,N,Y,NewYear-PC
Pune,2024-02-01,PF002,Meridian Namkeen 150g,Packaged Foods,14677,30,440310,19.0,N,N,
Pune,2024-03-01,PF002,Meridian Namkeen 150g,Packaged Foods,15334,30,460020,19.0,N,N,
Pune,2024-04-01,PF002,Meridian Namkeen 150g,Packaged Foods,16716,30,501480,19.0,N,N,
Pune,2024-05-01,PF002,Meridian Namkeen 150g,Packaged Foods,18879,30,566370,19.0,N,N,
Pune,2024-06-01,PF002,Meridian Namkeen 150g,Packaged Foods,14161,30,424830,19.0,N,N,
