Market,Date,SKU_Code,SKU_Name,Category,Units_Sold,MRP_INR,Gross_Revenue_INR,Margin_%,Stockout_Flag,Promo_Period,Promo_Type
Mumbai,2023-03-01,PF001,Meridian Biscuits 200g,Packaged Foods,59271,40,2370840,20.0,N,N,
Mumbai,2023-04-01,PF001,Meridian Biscuits 200g,Packaged Foods,61362,40,2454480,20.0,N,N,
Mumbai,2023-05-01,PF001,Meridian Biscuits 200g,Packaged Foods,69864,40,2794560,20.0,N,N,
Mumbai,2023-06-01,PF001,Meridian Biscuits 200g,Packaged Foods,53778,40,2151120,20.0,N,Y,Summer
Mumbai,2023-07-01,PF001,Meridian Biscuits 200g,Packaged Foods,53915,40,2156600,20.0,N,N,
Mumbai,2023-08-01,PF001,Meridian Biscuits 200g,Packaged Foods,58672,40,2346880,20.0,N,N,
Mumbai,2023-09-01,PF001,Meridian Biscuits 200g,Packaged Foods,59756,40,2390240,20.0,N,N,
Mumbai,2023-10-01,PF001,Meridian Biscuits 200g,Packaged Foods,83649,40,3345960,20.0,N,Y,Diwali
Mumbai,2023-11-01,PF001,Meridian Biscuits 200g,Packaged Foods,79407,40,3176280,20.0,N,Y,Diwali
Mumbai,2023-12-01,PF001,Meridian Biscuits 200g,Packaged Foods,71577,40,2863080,20.0,N,N,
Mumbai,2024-01-01,PF001,Meridian Biscuits 200g,Packaged Foods,67093,40,2683720,20.0,N,Y,NewYear-PC
Mumbai,2024-02-01,PF001,Meridian Biscuits 200g,Packaged Foods,58127,40,2325080,20.0,N,N,
Mumbai,2024-03-01,PF001,Meridian Biscuits 200g,Packaged Foods,64747,40,2589880,20.0,N,N,
Mumbai,2024-04-01,PF001,Meridian Biscuits 200g,Packaged Foods,68494,40,2739760,20.0,N,N,
Mumbai,2024-05-01,PF001,Meridian Biscuits 200g,Packaged Foods,75804,40,3032160,20.0,N,N,
Mumbai,2024-06-01,PF001,Meridian Biscuits 200g,Packaged Foods,64757,40,2590280,20.0,N,N,
Mumbai,2023-01-01,PF002,Meridian Namkeen 150g,Packaged Foods,47427,30,1422810,19.0,N,N,
Mumbai,2023-02-01,PF002,Meridian Namkeen 150g,Packaged Foods,43899,30,1316970,19.0,N,N,
Mumbai,2023-03-01,PF002,Meridian Namkeen 150g,Packaged Foods,41902,30,1257060,19.0,N,N,
Mumbai,2023-04-01,PF002,Meridian Namkeen 150g,Packaged Foods,50623,30,1518690,19.0,N,N,
Mumbai,2023-05-01,PF002,Meridian Namkeen 150g,Packaged Foods,53960,30,1618800,19.0,N,N,
Mumbai,2023-06-01,PF002,Meridian Namkeen 150g,Packaged Foods,40775,30,1223250,19.0,N,Y,Summer
Mumbai,2023-07-01,PF002,Meridian Namkeen 150g,Packaged Foods,42979,30,1289370,19.0,N,N,
Mumbai,2023-08-01,PF002,Meridian Namkeen 150g,Packaged Foods,41092,30,1232760,19.0,N,N,
Mumbai,2023-09-01,PF002,Meridian Namkeen 150g,Packaged Foods,48166,30,1444980,19.0,N,N,
Mumbai,2023-10-01,PF002,Meridian Namkeen 150g,Packaged Foods,66626,30,1998780,19.0,N,Y,Diwali
Mumbai,2023-11-01,PF002,Meridian Namkeen 150g,Packaged Foods,59767,30,1793010,19.0,N,Y,Diwali
Mumbai,2023-12-01,PF002,Meridian Namkeen 150g,Packaged Foods,49378,30,1481340,19.0,N,N,
Mumbai,2024-01-01,PF002,Meridian Namkeen 150g,Packaged Foods,50452,30,1513560,19.0,N,Y,NewYear-PC
Mumbai,2024-02-01,PF002,Meridian Namkeen 150g,Packaged Foods,45684,30,1370520,19.0,N,N,
Mumbai,2024-03-01,PF002,Meridian Namkeen 150g,Packaged Foods,50421,30,1512630,19.0,N,N,
Mumbai,2024-04-01,PF002,Meridian Namkeen 150g,Packaged Foods,52648,30,1579440,19.0,N,N,
Mumbai,2024-05-01,PF002,Meridian Namkeen 150g,Packaged Foods,54834,30,1645020,19.0,N,N,
Mumbai,2024-06-01,PF002,Meridian Namkeen 150g,Packaged Foods,47985,30,1439550,19.0,N,N,
